smiles,compoundName,sigma_moment_1,sigma_moment_2,sigma_moment_3,sigma_moment_4,sigma_moment_5
Sc2cc1ccccc1cc2,2-naphthalenethiol,0.0,44.9,-9.975974,22.7,-11.3
Cc2cc1cccnc1cc2,6-methylquinoline,0.0,48.5,25.9,67.9,99.1
Cc2cc1cccnc1cc2,6-methylquinoline,0.0,48.5,25.9,67.9,99.1
Cc2cc1cccnc1cc2,6-methylquinoline,0.0,48.5,25.9,67.9,99.1
Cc2cc1cccnc1cc2,6-methylquinoline,0.0,48.5,25.9,67.9,99.1
Cc2cc1cccnc1cc2,6-methylquinoline,0.0,48.5,25.9,67.9,99.1
Cc2cc1cccnc1cc2,6-methylquinoline,0.0,48.5,25.9,67.9,99.1
Cc2cc1cccnc1cc2,6-methylquinoline,0.0,48.5,25.9,67.9,99.1
Cc2cc1cccnc1cc2,6-methylquinoline,0.0,48.5,25.9,67.9,99.1
Cc2cc1cccnc1cc2,6-methylquinoline,0.0,48.5,25.9,67.9,99.1
Cc2cc1cccnc1cc2,6-methylquinoline,0.0,48.5,25.9,67.9,99.1
Cc2nc1ccccc1cc2,2-methyl-quinoline,0.0,48.0,24.7,66.5,98.9
Cc2nc1ccccc1cc2,2-methyl-quinoline,0.0,48.0,24.7,66.5,98.9
Cc2nc1ccccc1cc2,2-methyl-quinoline,0.0,48.0,24.7,66.5,98.9
Cc2nc1ccccc1cc2,2-methyl-quinoline,0.0,48.0,24.7,66.5,98.9
Cc2nc1ccccc1cc2,2-methyl-quinoline,0.0,48.0,24.7,66.5,98.9
Cc2nc1ccccc1cc2,2-methyl-quinoline,0.0,48.0,24.7,66.5,98.9
Cc2nc1ccccc1cc2,2-methyl-quinoline,0.0,48.0,24.7,66.5,98.9
Cc2nc1ccccc1cc2,2-methyl-quinoline,0.0,48.0,24.7,66.5,98.9
Cc2nc1ccccc1cc2,2-methyl-quinoline,0.0,48.0,24.7,66.5,98.9
Cc2nc1ccccc1cc2,2-methyl-quinoline,0.0,48.0,24.7,66.5,98.9
O=C2C=Cc1ccccc1O2,2h-1-benzopyran-2-one,0.0,64.6,27.7,73.3,67.3
O=C2C=Cc1ccccc1O2,2h-1-benzopyran-2-one,0.0,64.6,27.7,73.3,67.3
O=C2C=Cc1ccccc1O2,2h-1-benzopyran-2-one,0.0,64.6,27.7,73.3,67.3
O=C2C=Cc1ccccc1O2,2h-1-benzopyran-2-one,0.0,64.6,27.7,73.3,67.3
O=C2C=Cc1ccccc1O2,2h-1-benzopyran-2-one,0.0,64.6,27.7,73.3,67.3
O=C2C=Cc1ccccc1O2,2h-1-benzopyran-2-one,0.0,64.6,27.7,73.3,67.3
O=C2C=Cc1ccccc1O2,2h-1-benzopyran-2-one,0.0,64.6,27.7,73.3,67.3
O=C2C=Cc1ccccc1O2,2h-1-benzopyran-2-one,0.0,64.6,27.7,73.3,67.3
O=C2C=Cc1ccccc1O2,2h-1-benzopyran-2-one,0.0,64.6,27.7,73.3,67.3
O=C2C=Cc1ccccc1O2,2h-1-benzopyran-2-one,0.0,64.6,27.7,73.3,67.3
Nc2nc(nc(N)n2)c1ccccc1,benzoguanamine,0.0,113.0,-15.8,173.0,-22.3
Nc2nc(nc(N)n2)c1ccccc1,benzoguanamine,0.0,113.0,-15.8,173.0,-22.3
Nc2nc(nc(N)n2)c1ccccc1,benzoguanamine,0.0,113.0,-15.8,173.0,-22.3
Nc2nc(nc(N)n2)c1ccccc1,benzoguanamine,0.0,113.0,-15.8,173.0,-22.3
Nc2nc(nc(N)n2)c1ccccc1,benzoguanamine,0.0,113.0,-15.8,173.0,-22.3
Nc2nc(nc(N)n2)c1ccccc1,benzoguanamine,0.0,113.0,-15.8,173.0,-22.3
Nc2nc(nc(N)n2)c1ccccc1,benzoguanamine,0.0,113.0,-15.8,173.0,-22.3
Nc2nc(nc(N)n2)c1ccccc1,benzoguanamine,0.0,113.0,-15.8,173.0,-22.3
Nc2nc(nc(N)n2)c1ccccc1,benzoguanamine,0.0,113.0,-15.8,173.0,-22.3
Nc2nc(nc(N)n2)c1ccccc1,benzoguanamine,0.0,113.0,-15.8,173.0,-22.3
CC(C)(C)C#C,"3,3-dimethyl-1-butyne",0.0,30.4,1.157587,19.3,-2.470881
CC(C)(C)C#C,"3,3-dimethyl-1-butyne",0.0,30.4,1.157587,19.3,-2.470881
CC(C)(C)C#C,"3,3-dimethyl-1-butyne",0.0,30.4,1.157587,19.3,-2.470881
CC(C)(C)C#C,"3,3-dimethyl-1-butyne",0.0,30.4,1.157587,19.3,-2.470881
CC(C)(C)C#C,"3,3-dimethyl-1-butyne",0.0,30.4,1.157587,19.3,-2.470881
CC(C)(C)C#C,"3,3-dimethyl-1-butyne",0.0,30.4,1.157587,19.3,-2.470881
CC(C)(C)C#C,"3,3-dimethyl-1-butyne",0.0,30.4,1.157587,19.3,-2.470881
CC(C)(C)C#C,"3,3-dimethyl-1-butyne",0.0,30.4,1.157587,19.3,-2.470881
CC(C)(C)C#C,"3,3-dimethyl-1-butyne",0.0,30.4,1.157587,19.3,-2.470881
CC(C)(C)C#C,"3,3-dimethyl-1-butyne",0.0,30.4,1.157587,19.3,-2.470881
ClC(Cl)(Cl)C(C)=O,"1,1,1-trichloroacetone",0.0,33.8,4.081944,22.0,8.344886
ClC(Cl)(Cl)C(C)=O,"1,1,1-trichloroacetone",0.0,33.8,4.081944,22.0,8.344886
ClC(Cl)(Cl)C(C)=O,"1,1,1-trichloroacetone",0.0,33.8,4.081944,22.0,8.344886
ClC(Cl)(Cl)C(C)=O,"1,1,1-trichloroacetone",0.0,33.8,4.081944,22.0,8.344886
ClC(Cl)(Cl)C(C)=O,"1,1,1-trichloroacetone",0.0,33.8,4.081944,22.0,8.344886
ClC(Cl)(Cl)C(C)=O,"1,1,1-trichloroacetone",0.0,33.8,4.081944,22.0,8.344886
ClC(Cl)(Cl)C(C)=O,"1,1,1-trichloroacetone",0.0,33.8,4.081944,22.0,8.344886
ClC(Cl)(Cl)C(C)=O,"1,1,1-trichloroacetone",0.0,33.8,4.081944,22.0,8.344886
ClC(Cl)(Cl)C(C)=O,"1,1,1-trichloroacetone",0.0,33.8,4.081944,22.0,8.344886
ClC(Cl)(Cl)C(C)=O,"1,1,1-trichloroacetone",0.0,33.8,4.081944,22.0,8.344886
CN(C)C(C)(C)C,dimethyl-t-butylamine,0.0,25.4,24.1,50.8,97.0
CN(C)C(C)(C)C,dimethyl-t-butylamine,0.0,25.4,24.1,50.8,97.0
CN(C)C(C)(C)C,dimethyl-t-butylamine,0.0,25.4,24.1,50.8,97.0
CN(C)C(C)(C)C,dimethyl-t-butylamine,0.0,25.4,24.1,50.8,97.0
CN(C)C(C)(C)C,dimethyl-t-butylamine,0.0,25.4,24.1,50.8,97.0
CN(C)C(C)(C)C,dimethyl-t-butylamine,0.0,25.4,24.1,50.8,97.0
CN(C)C(C)(C)C,dimethyl-t-butylamine,0.0,25.4,24.1,50.8,97.0
CN(C)C(C)(C)C,dimethyl-t-butylamine,0.0,25.4,24.1,50.8,97.0
CN(C)C(C)(C)C,dimethyl-t-butylamine,0.0,25.4,24.1,50.8,97.0
CN(C)C(C)(C)C,dimethyl-t-butylamine,0.0,25.4,24.1,50.8,97.0
O=N(=O)C(C(N(=O)=O)(N(=O)=O)N(=O)=O)(N(=O)=O)N(=O)=O,hexanitroethane,0.0,20.2,-3.288485,5.784685,-2.351588
O=N(=O)C(C(N(=O)=O)(N(=O)=O)N(=O)=O)(N(=O)=O)N(=O)=O,hexanitroethane,0.0,20.2,-3.288485,5.784685,-2.351588
O=N(=O)C(C(N(=O)=O)(N(=O)=O)N(=O)=O)(N(=O)=O)N(=O)=O,hexanitroethane,0.0,20.2,-3.288485,5.784685,-2.351588
O=N(=O)C(C(N(=O)=O)(N(=O)=O)N(=O)=O)(N(=O)=O)N(=O)=O,hexanitroethane,0.0,20.2,-3.288485,5.784685,-2.351588
O=N(=O)C(C(N(=O)=O)(N(=O)=O)N(=O)=O)(N(=O)=O)N(=O)=O,hexanitroethane,0.0,20.2,-3.288485,5.784685,-2.351588
O=N(=O)C(C(N(=O)=O)(N(=O)=O)N(=O)=O)(N(=O)=O)N(=O)=O,hexanitroethane,0.0,20.2,-3.288485,5.784685,-2.351588
O=N(=O)C(C(N(=O)=O)(N(=O)=O)N(=O)=O)(N(=O)=O)N(=O)=O,hexanitroethane,0.0,20.2,-3.288485,5.784685,-2.351588
O=N(=O)C(C(N(=O)=O)(N(=O)=O)N(=O)=O)(N(=O)=O)N(=O)=O,hexanitroethane,0.0,20.2,-3.288485,5.784685,-2.351588
O=N(=O)C(C(N(=O)=O)(N(=O)=O)N(=O)=O)(N(=O)=O)N(=O)=O,hexanitroethane,0.0,20.2,-3.288485,5.784685,-2.351588
O=N(=O)C(C(N(=O)=O)(N(=O)=O)N(=O)=O)(N(=O)=O)N(=O)=O,hexanitroethane,0.0,20.2,-3.288485,5.784685,-2.351588
c(cc1)ccc1c(ccc3)cc3c2ccccc2,m-terphenyl,0.0,51.2,-6.729947,15.9,-4.613773
c(cc1)ccc1c(ccc3)cc3c2ccccc2,m-terphenyl,0.0,51.2,-6.729947,15.9,-4.613773
c(cc1)ccc1c(ccc3)cc3c2ccccc2,m-terphenyl,0.0,51.2,-6.729947,15.9,-4.613773
c(cc1)ccc1c(ccc3)cc3c2ccccc2,m-terphenyl,0.0,51.2,-6.729947,15.9,-4.613773
c(cc1)ccc1c(ccc3)cc3c2ccccc2,m-terphenyl,0.0,51.2,-6.729947,15.9,-4.613773
c(cc1)ccc1c(ccc3)cc3c2ccccc2,m-terphenyl,0.0,51.2,-6.729947,15.9,-4.613773
c(cc1)ccc1c(ccc3)cc3c2ccccc2,m-terphenyl,0.0,51.2,-6.729947,15.9,-4.613773
c(cc1)ccc1c(ccc3)cc3c2ccccc2,m-terphenyl,0.0,51.2,-6.729947,15.9,-4.613773
c(cc1)ccc1c(ccc3)cc3c2ccccc2,m-terphenyl,0.0,51.2,-6.729947,15.9,-4.613773
c(cc1)ccc1c(ccc3)cc3c2ccccc2,m-terphenyl,0.0,51.2,-6.729947,15.9,-4.613773
c(ccc1cc3cc2ccccc42)cc1cc3c4,tetracene,0.0,47.2,-8.788615,14.7,-5.547008
c(ccc1cc3cc2ccccc42)cc1cc3c4,tetracene,0.0,47.2,-8.788615,14.7,-5.547008
c(ccc1cc3cc2ccccc42)cc1cc3c4,tetracene,0.0,47.2,-8.788615,14.7,-5.547008
c(ccc1cc3cc2ccccc42)cc1cc3c4,tetracene,0.0,47.2,-8.788615,14.7,-5.547008
c(ccc1cc3cc2ccccc42)cc1cc3c4,tetracene,0.0,47.2,-8.788615,14.7,-5.547008
c(ccc1cc3cc2ccccc42)cc1cc3c4,tetracene,0.0,47.2,-8.788615,14.7,-5.547008
c(ccc1cc3cc2ccccc42)cc1cc3c4,tetracene,0.0,47.2,-8.788615,14.7,-5.547008
c(ccc1cc3cc2ccccc42)cc1cc3c4,tetracene,0.0,47.2,-8.788615,14.7,-5.547008
c(ccc1cc3cc2ccccc42)cc1cc3c4,tetracene,0.0,47.2,-8.788615,14.7,-5.547008
c(ccc1cc3cc2ccccc42)cc1cc3c4,tetracene,0.0,47.2,-8.788615,14.7,-5.547008
Cc(ccc1O2)cc1C=CC2=O,6-methyl-2h-1-benzopyran-2-one,0.0,64.9,31.6,75.7,75.3
Cc(ccc1O2)cc1C=CC2=O,6-methyl-2h-1-benzopyran-2-one,0.0,64.9,31.6,75.7,75.3
Cc(ccc1O2)cc1C=CC2=O,6-methyl-2h-1-benzopyran-2-one,0.0,64.9,31.6,75.7,75.3
Cc(ccc1O2)cc1C=CC2=O,6-methyl-2h-1-benzopyran-2-one,0.0,64.9,31.6,75.7,75.3
Cc(ccc1O2)cc1C=CC2=O,6-methyl-2h-1-benzopyran-2-one,0.0,64.9,31.6,75.7,75.3
Cc(ccc1O2)cc1C=CC2=O,6-methyl-2h-1-benzopyran-2-one,0.0,64.9,31.6,75.7,75.3
Cc(ccc1O2)cc1C=CC2=O,6-methyl-2h-1-benzopyran-2-one,0.0,64.9,31.6,75.7,75.3
Cc(ccc1O2)cc1C=CC2=O,6-methyl-2h-1-benzopyran-2-one,0.0,64.9,31.6,75.7,75.3
Cc(ccc1O2)cc1C=CC2=O,6-methyl-2h-1-benzopyran-2-one,0.0,64.9,31.6,75.7,75.3
Cc(ccc1O2)cc1C=CC2=O,6-methyl-2h-1-benzopyran-2-one,0.0,64.9,31.6,75.7,75.3
c(cc1)ccc1c2ccccc2,biphenyl,0.0,37.4,-4.087051,11.6,-2.853006
c(cc1)ccc1c2ccccc2,biphenyl,0.0,37.4,-4.087051,11.6,-2.853006
c(cc1)ccc1c2ccccc2,biphenyl,0.0,37.4,-4.087051,11.6,-2.853006
c(cc1)ccc1c2ccccc2,biphenyl,0.0,37.4,-4.087051,11.6,-2.853006
c(cc1)ccc1c2ccccc2,biphenyl,0.0,37.4,-4.087051,11.6,-2.853006
c(cc1)ccc1c2ccccc2,biphenyl,0.0,37.4,-4.087051,11.6,-2.853006
c(cc1)ccc1c2ccccc2,biphenyl,0.0,37.4,-4.087051,11.6,-2.853006
c(cc1)ccc1c2ccccc2,biphenyl,0.0,37.4,-4.087051,11.6,-2.853006
c(cc1)ccc1c2ccccc2,biphenyl,0.0,37.4,-4.087051,11.6,-2.853006
c(cc1)ccc1c2ccccc2,biphenyl,0.0,37.4,-4.087051,11.6,-2.853006
Oc2ccc(cc2)c1ccccc1,p-hydroxybiphenyl,0.0,69.9,-27.5,86.5,-93.1
Oc2ccc(cc2)c1ccccc1,p-hydroxybiphenyl,0.0,69.9,-27.5,86.5,-93.1
Oc2ccc(cc2)c1ccccc1,p-hydroxybiphenyl,0.0,69.9,-27.5,86.5,-93.1
Oc2ccc(cc2)c1ccccc1,p-hydroxybiphenyl,0.0,69.9,-27.5,86.5,-93.1
Oc2ccc(cc2)c1ccccc1,p-hydroxybiphenyl,0.0,69.9,-27.5,86.5,-93.1
Oc2ccc(cc2)c1ccccc1,p-hydroxybiphenyl,0.0,69.9,-27.5,86.5,-93.1
Oc2ccc(cc2)c1ccccc1,p-hydroxybiphenyl,0.0,69.9,-27.5,86.5,-93.1
Oc2ccc(cc2)c1ccccc1,p-hydroxybiphenyl,0.0,69.9,-27.5,86.5,-93.1
Oc2ccc(cc2)c1ccccc1,p-hydroxybiphenyl,0.0,69.9,-27.5,86.5,-93.1
Oc2ccc(cc2)c1ccccc1,p-hydroxybiphenyl,0.0,69.9,-27.5,86.5,-93.1
c(ccc1nc2ccccc2n3)cc31,phenazine,0.0,58.6,27.7,74.6,93.6
c(ccc1nc2ccccc2n3)cc31,phenazine,0.0,58.6,27.7,74.6,93.6
c(ccc1nc2ccccc2n3)cc31,phenazine,0.0,58.6,27.7,74.6,93.6
c(ccc1nc2ccccc2n3)cc31,phenazine,0.0,58.6,27.7,74.6,93.6
c(ccc1nc2ccccc2n3)cc31,phenazine,0.0,58.6,27.7,74.6,93.6
c(ccc1nc2ccccc2n3)cc31,phenazine,0.0,58.6,27.7,74.6,93.6
c(ccc1nc2ccccc2n3)cc31,phenazine,0.0,58.6,27.7,74.6,93.6
c(ccc1nc2ccccc2n3)cc31,phenazine,0.0,58.6,27.7,74.6,93.6
c(ccc1nc2ccccc2n3)cc31,phenazine,0.0,58.6,27.7,74.6,93.6
c(ccc1nc2ccccc2n3)cc31,phenazine,0.0,58.6,27.7,74.6,93.6
O3c1ccccc1Cc2ccccc32,xanthene,0.0,42.3,-1.206774,16.0,0.508218
O3c1ccccc1Cc2ccccc32,xanthene,0.0,42.3,-1.206774,16.0,0.508218
O3c1ccccc1Cc2ccccc32,xanthene,0.0,42.3,-1.206774,16.0,0.508218
O3c1ccccc1Cc2ccccc32,xanthene,0.0,42.3,-1.206774,16.0,0.508218
O3c1ccccc1Cc2ccccc32,xanthene,0.0,42.3,-1.206774,16.0,0.508218
O3c1ccccc1Cc2ccccc32,xanthene,0.0,42.3,-1.206774,16.0,0.508218
O3c1ccccc1Cc2ccccc32,xanthene,0.0,42.3,-1.206774,16.0,0.508218
O3c1ccccc1Cc2ccccc32,xanthene,0.0,42.3,-1.206774,16.0,0.508218
O3c1ccccc1Cc2ccccc32,xanthene,0.0,42.3,-1.206774,16.0,0.508218
O3c1ccccc1Cc2ccccc32,xanthene,0.0,42.3,-1.206774,16.0,0.508218
c(ccc2sc1ccccc1[nH]3)cc32,phenothiazine,0.0,59.4,-22.1,48.7,-48.8
c(ccc2sc1ccccc1[nH]3)cc32,phenothiazine,0.0,59.4,-22.1,48.7,-48.8
c(ccc2sc1ccccc1[nH]3)cc32,phenothiazine,0.0,59.4,-22.1,48.7,-48.8
c(ccc2sc1ccccc1[nH]3)cc32,phenothiazine,0.0,59.4,-22.1,48.7,-48.8
c(ccc2sc1ccccc1[nH]3)cc32,phenothiazine,0.0,59.4,-22.1,48.7,-48.8
c(ccc2sc1ccccc1[nH]3)cc32,phenothiazine,0.0,59.4,-22.1,48.7,-48.8
c(ccc2sc1ccccc1[nH]3)cc32,phenothiazine,0.0,59.4,-22.1,48.7,-48.8
c(ccc2sc1ccccc1[nH]3)cc32,phenothiazine,0.0,59.4,-22.1,48.7,-48.8
c(ccc2sc1ccccc1[nH]3)cc32,phenothiazine,0.0,59.4,-22.1,48.7,-48.8
c(ccc2sc1ccccc1[nH]3)cc32,phenothiazine,0.0,59.4,-22.1,48.7,-48.8
c(ccc2sc1ccccc1s3)cc32,thianthrene,0.0,42.2,-6.181377,16.9,-3.787255
c(ccc2sc1ccccc1s3)cc32,thianthrene,0.0,42.2,-6.181377,16.9,-3.787255
c(ccc2sc1ccccc1s3)cc32,thianthrene,0.0,42.2,-6.181377,16.9,-3.787255
c(ccc2sc1ccccc1s3)cc32,thianthrene,0.0,42.2,-6.181377,16.9,-3.787255
c(ccc2sc1ccccc1s3)cc32,thianthrene,0.0,42.2,-6.181377,16.9,-3.787255
c(ccc2sc1ccccc1s3)cc32,thianthrene,0.0,42.2,-6.181377,16.9,-3.787255
c(ccc2sc1ccccc1s3)cc32,thianthrene,0.0,42.2,-6.181377,16.9,-3.787255
c(ccc2sc1ccccc1s3)cc32,thianthrene,0.0,42.2,-6.181377,16.9,-3.787255
c(ccc2sc1ccccc1s3)cc32,thianthrene,0.0,42.2,-6.181377,16.9,-3.787255
c(ccc2sc1ccccc1s3)cc32,thianthrene,0.0,42.2,-6.181377,16.9,-3.787255
CC=CC(C)=C,"(e)-2-methyl-1,3-pentadiene",0.0,22.0,2.550106,7.16336,2.161564
CC=CC(C)=C,"(e)-2-methyl-1,3-pentadiene",0.0,22.0,2.550106,7.16336,2.161564
CC=CC(C)=C,"(e)-2-methyl-1,3-pentadiene",0.0,22.0,2.550106,7.16336,2.161564
CC=CC(C)=C,"(e)-2-methyl-1,3-pentadiene",0.0,22.0,2.550106,7.16336,2.161564
CC=CC(C)=C,"(e)-2-methyl-1,3-pentadiene",0.0,22.0,2.550106,7.16336,2.161564
CC=CC(C)=C,"(e)-2-methyl-1,3-pentadiene",0.0,22.0,2.550106,7.16336,2.161564
CC=CC(C)=C,"(e)-2-methyl-1,3-pentadiene",0.0,22.0,2.550106,7.16336,2.161564
CC=CC(C)=C,"(e)-2-methyl-1,3-pentadiene",0.0,22.0,2.550106,7.16336,2.161564
CC=CC(C)=C,"(e)-2-methyl-1,3-pentadiene",0.0,22.0,2.550106,7.16336,2.161564
CC=CC(C)=C,"(e)-2-methyl-1,3-pentadiene",0.0,22.0,2.550106,7.16336,2.161564
CC(C)=CC=C,"4-methyl-1,3-pentadiene",0.0,23.7,2.582635,8.403158,2.315695
CC(C)=CC=C,"4-methyl-1,3-pentadiene",0.0,23.7,2.582635,8.403158,2.315695
CC(C)=CC=C,"4-methyl-1,3-pentadiene",0.0,23.7,2.582635,8.403158,2.315695
CC(C)=CC=C,"4-methyl-1,3-pentadiene",0.0,23.7,2.582635,8.403158,2.315695
CC(C)=CC=C,"4-methyl-1,3-pentadiene",0.0,23.7,2.582635,8.403158,2.315695
CC(C)=CC=C,"4-methyl-1,3-pentadiene",0.0,23.7,2.582635,8.403158,2.315695
CC(C)=CC=C,"4-methyl-1,3-pentadiene",0.0,23.7,2.582635,8.403158,2.315695
CC(C)=CC=C,"4-methyl-1,3-pentadiene",0.0,23.7,2.582635,8.403158,2.315695
CC(C)=CC=C,"4-methyl-1,3-pentadiene",0.0,23.7,2.582635,8.403158,2.315695
CC(C)=CC=C,"4-methyl-1,3-pentadiene",0.0,23.7,2.582635,8.403158,2.315695
ClCC=C(C)Cl,"1,3-dichloro-2-butene",0.0,38.7,-4.618628,19.1,-5.785282
ClCC=C(C)Cl,"1,3-dichloro-2-butene",0.0,38.7,-4.618628,19.1,-5.785282
ClCC=C(C)Cl,"1,3-dichloro-2-butene",0.0,38.7,-4.618628,19.1,-5.785282
ClCC=C(C)Cl,"1,3-dichloro-2-butene",0.0,38.7,-4.618628,19.1,-5.785282
ClCC=C(C)Cl,"1,3-dichloro-2-butene",0.0,38.7,-4.618628,19.1,-5.785282
ClCC=C(C)Cl,"1,3-dichloro-2-butene",0.0,38.7,-4.618628,19.1,-5.785282
ClCC=C(C)Cl,"1,3-dichloro-2-butene",0.0,38.7,-4.618628,19.1,-5.785282
ClCC=C(C)Cl,"1,3-dichloro-2-butene",0.0,38.7,-4.618628,19.1,-5.785282
ClCC=C(C)Cl,"1,3-dichloro-2-butene",0.0,38.7,-4.618628,19.1,-5.785282
ClCC=C(C)Cl,"1,3-dichloro-2-butene",0.0,38.7,-4.618628,19.1,-5.785282
CN(C)CC#N,2-dimethylaminoacetonitrile,0.0,56.4,26.1,62.1,57.4
CN(C)CC#N,2-dimethylaminoacetonitrile,0.0,56.4,26.1,62.1,57.4
CN(C)CC#N,2-dimethylaminoacetonitrile,0.0,56.4,26.1,62.1,57.4
CN(C)CC#N,2-dimethylaminoacetonitrile,0.0,56.4,26.1,62.1,57.4
CN(C)CC#N,2-dimethylaminoacetonitrile,0.0,56.4,26.1,62.1,57.4
CN(C)CC#N,2-dimethylaminoacetonitrile,0.0,56.4,26.1,62.1,57.4
CN(C)CC#N,2-dimethylaminoacetonitrile,0.0,56.4,26.1,62.1,57.4
CN(C)CC#N,2-dimethylaminoacetonitrile,0.0,56.4,26.1,62.1,57.4
CN(C)CC#N,2-dimethylaminoacetonitrile,0.0,56.4,26.1,62.1,57.4
CN(C)CC#N,2-dimethylaminoacetonitrile,0.0,56.4,26.1,62.1,57.4
CCOC#C,ethoxyacetylene,0.0,38.1,1.826334,24.0,-0.821133
CCOC#C,ethoxyacetylene,0.0,38.1,1.826334,24.0,-0.821133
CCOC#C,ethoxyacetylene,0.0,38.1,1.826334,24.0,-0.821133
CCOC#C,ethoxyacetylene,0.0,38.1,1.826334,24.0,-0.821133
CCOC#C,ethoxyacetylene,0.0,38.1,1.826334,24.0,-0.821133
CCOC#C,ethoxyacetylene,0.0,38.1,1.826334,24.0,-0.821133
CCOC#C,ethoxyacetylene,0.0,38.1,1.826334,24.0,-0.821133
CCOC#C,ethoxyacetylene,0.0,38.1,1.826334,24.0,-0.821133
CCOC#C,ethoxyacetylene,0.0,38.1,1.826334,24.0,-0.821133
CCOC#C,ethoxyacetylene,0.0,38.1,1.826334,24.0,-0.821133
N#CC=CC#N,maleonitrile,0.0,67.6,-3.396135,68.7,-11.2
N#CC=CC#N,maleonitrile,0.0,67.6,-3.396135,68.7,-11.2
N#CC=CC#N,maleonitrile,0.0,67.6,-3.396135,68.7,-11.2
N#CC=CC#N,maleonitrile,0.0,67.6,-3.396135,68.7,-11.2
N#CC=CC#N,maleonitrile,0.0,67.6,-3.396135,68.7,-11.2
N#CC=CC#N,maleonitrile,0.0,67.6,-3.396135,68.7,-11.2
N#CC=CC#N,maleonitrile,0.0,67.6,-3.396135,68.7,-11.2
N#CC=CC#N,maleonitrile,0.0,67.6,-3.396135,68.7,-11.2
N#CC=CC#N,maleonitrile,0.0,67.6,-3.396135,68.7,-11.2
N#CC=CC#N,maleonitrile,0.0,67.6,-3.396135,68.7,-11.2
COc2cc1ccccc1cc2,2-methoxynaphthalene,0.0,44.5,1.987094,20.6,6.189773
COc2cc1ccccc1cc2,2-methoxynaphthalene,0.0,44.5,1.987094,20.6,6.189773
COc2cc1ccccc1cc2,2-methoxynaphthalene,0.0,44.5,1.987094,20.6,6.189773
COc2cc1ccccc1cc2,2-methoxynaphthalene,0.0,44.5,1.987094,20.6,6.189773
COc2cc1ccccc1cc2,2-methoxynaphthalene,0.0,44.5,1.987094,20.6,6.189773
COc2cc1ccccc1cc2,2-methoxynaphthalene,0.0,44.5,1.987094,20.6,6.189773
COc2cc1ccccc1cc2,2-methoxynaphthalene,0.0,44.5,1.987094,20.6,6.189773
COc2cc1ccccc1cc2,2-methoxynaphthalene,0.0,44.5,1.987094,20.6,6.189773
COc2cc1ccccc1cc2,2-methoxynaphthalene,0.0,44.5,1.987094,20.6,6.189773
COc2cc1ccccc1cc2,2-methoxynaphthalene,0.0,44.5,1.987094,20.6,6.189773
CC(=O)c2cc1ccccc1cc2,2-acetonaphthone,0.0,60.1,22.5,59.9,59.2
CC(=O)c2cc1ccccc1cc2,2-acetonaphthone,0.0,60.1,22.5,59.9,59.2
CC(=O)c2cc1ccccc1cc2,2-acetonaphthone,0.0,60.1,22.5,59.9,59.2
CC(=O)c2cc1ccccc1cc2,2-acetonaphthone,0.0,60.1,22.5,59.9,59.2
CC(=O)c2cc1ccccc1cc2,2-acetonaphthone,0.0,60.1,22.5,59.9,59.2
CC(=O)c2cc1ccccc1cc2,2-acetonaphthone,0.0,60.1,22.5,59.9,59.2
CC(=O)c2cc1ccccc1cc2,2-acetonaphthone,0.0,60.1,22.5,59.9,59.2
CC(=O)c2cc1ccccc1cc2,2-acetonaphthone,0.0,60.1,22.5,59.9,59.2
CC(=O)c2cc1ccccc1cc2,2-acetonaphthone,0.0,60.1,22.5,59.9,59.2
CC(=O)c2cc1ccccc1cc2,2-acetonaphthone,0.0,60.1,22.5,59.9,59.2
CCOc2cc1ccccc1cc2,naphthylethylether_beta,0.0,45.1,3.541573,20.9,8.413728
CCOc2cc1ccccc1cc2,naphthylethylether_beta,0.0,45.1,3.541573,20.9,8.413728
CCOc2cc1ccccc1cc2,naphthylethylether_beta,0.0,45.1,3.541573,20.9,8.413728
CCOc2cc1ccccc1cc2,naphthylethylether_beta,0.0,45.1,3.541573,20.9,8.413728
CCOc2cc1ccccc1cc2,naphthylethylether_beta,0.0,45.1,3.541573,20.9,8.413728
CCOc2cc1ccccc1cc2,naphthylethylether_beta,0.0,45.1,3.541573,20.9,8.413728
CCOc2cc1ccccc1cc2,naphthylethylether_beta,0.0,45.1,3.541573,20.9,8.413728
CCOc2cc1ccccc1cc2,naphthylethylether_beta,0.0,45.1,3.541573,20.9,8.413728
CCOc2cc1ccccc1cc2,naphthylethylether_beta,0.0,45.1,3.541573,20.9,8.413728
CCOc2cc1ccccc1cc2,naphthylethylether_beta,0.0,45.1,3.541573,20.9,8.413728
Cc2nc1cc(C)ccc1cc2,"2,7-dimethylquinoline",0.0,48.9,27.3,69.1,106.0
Cc2nc1cc(C)ccc1cc2,"2,7-dimethylquinoline",0.0,48.9,27.3,69.1,106.0
Cc2nc1cc(C)ccc1cc2,"2,7-dimethylquinoline",0.0,48.9,27.3,69.1,106.0
Cc2nc1cc(C)ccc1cc2,"2,7-dimethylquinoline",0.0,48.9,27.3,69.1,106.0
Cc2nc1cc(C)ccc1cc2,"2,7-dimethylquinoline",0.0,48.9,27.3,69.1,106.0
Cc2nc1cc(C)ccc1cc2,"2,7-dimethylquinoline",0.0,48.9,27.3,69.1,106.0
